Titre,Lien,Description,Type du bulletin,Date publication bulletin anssi,Editeur,Produits impactés,Versions concernés,CVE,CWE,CWE Description,CVSS Score,CVSS Severity,EPSS
Multiples vulnérabilités dans les produits Microsoft (15 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0041/,"De multiples vulnérabilités ont été découvertes dans les produits Microsoft. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et une atteinte à la confidentialité des données.",Avis,2025-01-14,Microsoft,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A","Microsoft Visual Studio 2019 version 16.x antérieures à 16.11.43, Microsoft Visual Studio 2022 version 17.8 antérieures à 17.8.17, Microsoft AutoUpdate pour Mac versions antérieures à 4.76, Microsoft Visual Studio 2022 version 17.12 antérieures à 17.12.4, Microsoft Visual Studio 2022 version 17.6 antérieures à 17.6.22, Microsoft Visual Studio 2017 version 15.x antérieures à 15.9.69, On-Premises Data Gateway versions antérieures à 3000.246, Microsoft Visual Studio 2022 version 17.10 antérieures à 17.10.10, Microsoft SharePoint Server Subscription Edition versions antérieures à 16.0.17928.20356, Microsoft SharePoint Enterprise Server 2016 versions antérieures à 16.0.5483.1001, Microsoft SharePoint Server 2019 versions antérieures à 16.0.10416.20041, Power Automate pour Desktop versions antérieures à 2.52.62.25009",CVE-2025-21187,CWE-94,CWE-94: Improper Control of Generation of Code ('Code Injection'),7.8,High,0.000540000
Multiples vulnérabilités dans les produits Microsoft (15 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0041/,"De multiples vulnérabilités ont été découvertes dans les produits Microsoft. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et une atteinte à la confidentialité des données.",Avis,2025-01-14,Microsoft,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A","Microsoft Visual Studio 2019 version 16.x antérieures à 16.11.43, Microsoft Visual Studio 2022 version 17.8 antérieures à 17.8.17, Microsoft AutoUpdate pour Mac versions antérieures à 4.76, Microsoft Visual Studio 2022 version 17.12 antérieures à 17.12.4, Microsoft Visual Studio 2022 version 17.6 antérieures à 17.6.22, Microsoft Visual Studio 2017 version 15.x antérieures à 15.9.69, On-Premises Data Gateway versions antérieures à 3000.246, Microsoft Visual Studio 2022 version 17.10 antérieures à 17.10.10, Microsoft SharePoint Server Subscription Edition versions antérieures à 16.0.17928.20356, Microsoft SharePoint Enterprise Server 2016 versions antérieures à 16.0.5483.1001, Microsoft SharePoint Server 2019 versions antérieures à 16.0.10416.20041, Power Automate pour Desktop versions antérieures à 2.52.62.25009",CVE-2025-21393,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),6.3,Medium,0.000490000
Multiples vulnérabilités dans les produits Microsoft (15 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0041/,"De multiples vulnérabilités ont été découvertes dans les produits Microsoft. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et une atteinte à la confidentialité des données.",Avis,2025-01-14,Microsoft,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A","Microsoft Visual Studio 2019 version 16.x antérieures à 16.11.43, Microsoft Visual Studio 2022 version 17.8 antérieures à 17.8.17, Microsoft AutoUpdate pour Mac versions antérieures à 4.76, Microsoft Visual Studio 2022 version 17.12 antérieures à 17.12.4, Microsoft Visual Studio 2022 version 17.6 antérieures à 17.6.22, Microsoft Visual Studio 2017 version 15.x antérieures à 15.9.69, On-Premises Data Gateway versions antérieures à 3000.246, Microsoft Visual Studio 2022 version 17.10 antérieures à 17.10.10, Microsoft SharePoint Server Subscription Edition versions antérieures à 16.0.17928.20356, Microsoft SharePoint Enterprise Server 2016 versions antérieures à 16.0.5483.1001, Microsoft SharePoint Server 2019 versions antérieures à 16.0.10416.20041, Power Automate pour Desktop versions antérieures à 2.52.62.25009",CVE-2025-21360,CWE-269,CWE-269: Improper Privilege Management,7.8,High,0.000430000
Multiples vulnérabilités dans les produits Microsoft (15 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0041/,"De multiples vulnérabilités ont été découvertes dans les produits Microsoft. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et une atteinte à la confidentialité des données.",Avis,2025-01-14,Microsoft,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A","Microsoft Visual Studio 2019 version 16.x antérieures à 16.11.43, Microsoft Visual Studio 2022 version 17.8 antérieures à 17.8.17, Microsoft AutoUpdate pour Mac versions antérieures à 4.76, Microsoft Visual Studio 2022 version 17.12 antérieures à 17.12.4, Microsoft Visual Studio 2022 version 17.6 antérieures à 17.6.22, Microsoft Visual Studio 2017 version 15.x antérieures à 15.9.69, On-Premises Data Gateway versions antérieures à 3000.246, Microsoft Visual Studio 2022 version 17.10 antérieures à 17.10.10, Microsoft SharePoint Server Subscription Edition versions antérieures à 16.0.17928.20356, Microsoft SharePoint Enterprise Server 2016 versions antérieures à 16.0.5483.1001, Microsoft SharePoint Server 2019 versions antérieures à 16.0.10416.20041, Power Automate pour Desktop versions antérieures à 2.52.62.25009",CVE-2025-21171,CWE-122,CWE-122: Heap-based Buffer Overflow,7.5,High,0.000910000
Multiples vulnérabilités dans les produits Microsoft (15 janvier 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0041/,"De multiples vulnérabilités ont été découvertes dans les produits Microsoft. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et une atteinte à la confidentialité des données.",Avis,2025-01-14,Microsoft,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A","Microsoft Visual Studio 2019 version 16.x antérieures à 16.11.43, Microsoft Visual Studio 2022 version 17.8 antérieures à 17.8.17, Microsoft AutoUpdate pour Mac versions antérieures à 4.76, Microsoft Visual Studio 2022 version 17.12 antérieures à 17.12.4, Microsoft Visual Studio 2022 version 17.6 antérieures à 17.6.22, Microsoft Visual Studio 2017 version 15.x antérieures à 15.9.69, On-Premises Data Gateway versions antérieures à 3000.246, Microsoft Visual Studio 2022 version 17.10 antérieures à 17.10.10, Microsoft SharePoint Server Subscription Edition versions antérieures à 16.0.17928.20356, Microsoft SharePoint Enterprise Server 2016 versions antérieures à 16.0.5483.1001, Microsoft SharePoint Server 2019 versions antérieures à 16.0.10416.20041, Power Automate pour Desktop versions antérieures à 2.52.62.25009",CVE-2024-50338,CWE-200,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,7.4,High,0.000440000
[MàJ] Vulnérabilité dans Atlassian Confluence (03 juin 2022),https://www.cert.ssi.gouv.fr/alerte/CERTFR-2022-ALE-006/,\[Mise à jour du 03 juin 2022 à 19h52\] Atlassian a publié des correctifs. Une vulnérabilité a été découverte dans Atlassian Confluence. Elle permet à un attaquant non authentifié de provoquer une exécution de code arbitraire à distance. Cette vulnérabilité est actuellement exploitée de façon...,Alerte,2022-06-02,Non disponible,,,CVE-2022-26134,Non disponible,Remote Code Execution,Non disponible,Non disponible,0.973800000
Multiples vulnérabilités dans Microsoft Windows (16 septembre 2022),https://www.cert.ssi.gouv.fr/alerte/CERTFR-2022-ALE-007/,"\[MàJ du 31 octobre 2022\] Une preuve de concept est publiquement disponible. \[Publication initiale\] Dans le cadre de son *Patch Tuesday*, en date du 13 septembre 2022, Microsoft a indiqué l'existence de multiples vulnérabilités au sein de plusieurs versions de Windows. Trois d'entre elles...",Alerte,,Microsoft,"Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows","Windows Server 2019, Windows 10 Version 21H1 for ARM64-based Systems, Windows 10 Version 1809 for x64-based Systems, Windows Server 2022 Azure Edition Core Hotpatch, Windows 10 Version 20H2 for x64-based Systems, Windows 10 Version 21H1 for x64-based Systems, Windows 7 for x64-based Systems Service Pack 1, Windows 10 Version 20H2 for 32-bit Systems, Windows 10 Version 21H2 for 32-bit Systems, Windows 10 Version 21H2 for ARM64-based Systems, Windows Server 2012, Windows Server 2012 R2, Windows Server 2012 (Server Core installation), Windows Server 2022 (Server Core installation), Windows Server 2016 (Server Core installation), Windows 8.1 for 32-bit systems, Windows 10 Version 21H2 for x64-based Systems, Windows 7 for 32-bit Systems Service Pack 1, Windows 11 for ARM64-based Systems, Windows RT 8.1, Windows 8.1 for x64-based systems, Windows Server 2019 (Server Core installation), Windows Server 2008 for x64-based Systems Service Pack 2, Windows Server 2012 R2 (Server Core installation), Windows 10 Version 1607 for x64-based Systems, Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation), Windows 10 Version 1607 for 32-bit Systems, Windows Server 2022, Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation), Windows Server 2008 R2 for x64-based Systems Service Pack 1, Windows 10 Version 20H2 for ARM64-based Systems, Windows 10 for 32-bit Systems, Windows 10 Version 21H1 for 32-bit Systems, Windows Server 2008 for 32-bit Systems Service Pack 2, Windows 10 Version 1809 for ARM64-based Systems, Windows 10 Version 1809 for 32-bit Systems, Windows Server 2016, Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation), Windows 11 for x64-based Systems, Windows 10 for x64-based Systems",CVE-2022-34721,Non disponible,Remote Code Execution,9.8,Critical,0.005960000
Multiples vulnérabilités dans Microsoft Windows (16 septembre 2022),https://www.cert.ssi.gouv.fr/alerte/CERTFR-2022-ALE-007/,"\[MàJ du 31 octobre 2022\] Une preuve de concept est publiquement disponible. \[Publication initiale\] Dans le cadre de son *Patch Tuesday*, en date du 13 septembre 2022, Microsoft a indiqué l'existence de multiples vulnérabilités au sein de plusieurs versions de Windows. Trois d'entre elles...",Alerte,,Microsoft,"Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows","Windows Server 2019, Windows 10 Version 21H1 for ARM64-based Systems, Windows 10 Version 1809 for x64-based Systems, Windows Server 2022 Azure Edition Core Hotpatch, Windows 10 Version 20H2 for x64-based Systems, Windows 10 Version 21H1 for x64-based Systems, Windows 7 for x64-based Systems Service Pack 1, Windows 10 Version 20H2 for 32-bit Systems, Windows 10 Version 21H2 for 32-bit Systems, Windows 10 Version 21H2 for ARM64-based Systems, Windows Server 2012, Windows Server 2012 R2, Windows Server 2012 (Server Core installation), Windows Server 2022 (Server Core installation), Windows Server 2016 (Server Core installation), Windows 8.1 for 32-bit systems, Windows 10 Version 21H2 for x64-based Systems, Windows 7 for 32-bit Systems Service Pack 1, Windows 11 for ARM64-based Systems, Windows RT 8.1, Windows 8.1 for x64-based systems, Windows Server 2019 (Server Core installation), Windows Server 2008 for x64-based Systems Service Pack 2, Windows Server 2012 R2 (Server Core installation), Windows 10 Version 1607 for x64-based Systems, Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation), Windows 10 Version 1607 for 32-bit Systems, Windows Server 2022, Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation), Windows Server 2008 R2 for x64-based Systems Service Pack 1, Windows 10 Version 20H2 for ARM64-based Systems, Windows 10 for 32-bit Systems, Windows 10 Version 21H1 for 32-bit Systems, Windows Server 2008 for 32-bit Systems Service Pack 2, Windows 10 Version 1809 for ARM64-based Systems, Windows 10 Version 1809 for 32-bit Systems, Windows Server 2016, Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation), Windows 11 for x64-based Systems, Windows 10 for x64-based Systems",CVE-2022-34722,Non disponible,Remote Code Execution,9.8,Critical,0.005960000
Multiples vulnérabilités dans Microsoft Windows (16 septembre 2022),https://www.cert.ssi.gouv.fr/alerte/CERTFR-2022-ALE-007/,"\[MàJ du 31 octobre 2022\] Une preuve de concept est publiquement disponible. \[Publication initiale\] Dans le cadre de son *Patch Tuesday*, en date du 13 septembre 2022, Microsoft a indiqué l'existence de multiples vulnérabilités au sein de plusieurs versions de Windows. Trois d'entre elles...",Alerte,,Microsoft,"Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows, Windows","Windows Server 2019, Windows 10 Version 21H1 for ARM64-based Systems, Windows 10 Version 1809 for x64-based Systems, Windows Server 2022 Azure Edition Core Hotpatch, Windows 10 Version 20H2 for x64-based Systems, Windows 10 Version 21H1 for x64-based Systems, Windows 7 for x64-based Systems Service Pack 1, Windows 10 Version 20H2 for 32-bit Systems, Windows 10 Version 21H2 for 32-bit Systems, Windows 10 Version 21H2 for ARM64-based Systems, Windows Server 2012, Windows Server 2012 R2, Windows Server 2012 (Server Core installation), Windows Server 2022 (Server Core installation), Windows Server 2016 (Server Core installation), Windows 8.1 for 32-bit systems, Windows 10 Version 21H2 for x64-based Systems, Windows 7 for 32-bit Systems Service Pack 1, Windows 11 for ARM64-based Systems, Windows RT 8.1, Windows 8.1 for x64-based systems, Windows Server 2019 (Server Core installation), Windows Server 2008 for x64-based Systems Service Pack 2, Windows Server 2012 R2 (Server Core installation), Windows 10 Version 1607 for x64-based Systems, Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation), Windows 10 Version 1607 for 32-bit Systems, Windows Server 2022, Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation), Windows Server 2008 R2 for x64-based Systems Service Pack 1, Windows 10 Version 20H2 for ARM64-based Systems, Windows 10 for 32-bit Systems, Windows 10 Version 21H1 for 32-bit Systems, Windows Server 2008 for 32-bit Systems Service Pack 2, Windows 10 Version 1809 for ARM64-based Systems, Windows 10 Version 1809 for 32-bit Systems, Windows Server 2016, Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation), Windows 11 for x64-based Systems, Windows 10 for x64-based Systems",CVE-2022-34718,Non disponible,Remote Code Execution,9.8,Critical,0.007530000
[MaJ] Multiples vulnérabilités dans Microsoft Exchange (30 septembre 2022),https://www.cert.ssi.gouv.fr/alerte/CERTFR-2022-ALE-008/,"\[Mise à jour du 09 novembre 2022\] L'éditeur a publié un correctif (cf. section solution). En date du 29 septembre 2022, Microsoft a indiqué l'existence de deux vulnérabilités, de type zéro-jour, au sein de Windows Exchange 2013, 2016 et 2019. Ces vulnérabilités sont les suivantes : -...",Alerte,2022-09-29,Microsoft,"N/A, N/A, N/A","Microsoft Exchange Serveur 2013 toutes versions, Microsoft Exchange Serveur 2016 toutes versions, Microsoft Exchange Serveur 2019 toutes versions",CVE-2022-41040,Non disponible,Elevation of Privilege,8.8,High,0.003780000
